대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
development-tools,Node-RED,Node-RED. Curso Completo en Español.,초급자,"₩26,000",,11시간 주문형 동영상,"배울 내용
Creación de flujos avanzados tras aprender el funcionamiento de la mayoría de nodos que ofrece Node-RED.
Creación de Dashboards para interactuar con elementos físicos y para graficar mediciones.
Hacer peticiones a páginas WEB y APIs para posteriormente tratar y presentar los datos.
Interactuar con el sistema operativo y con sus archivos.",스페인어,https://www.udemy.com/course/node-red-curso-completo-en-espanol/
development-tools,Mechanical Engineering,Engenharia à Moda Antiga,초급자,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Revisão de mecânica dos sólidos
Cálculo de máquinas e estruturas de maneira rápida.
Conceitos básicos do Método dos Elementos Finitos.",포르투갈어,https://www.udemy.com/course/engenharia-a-moda-antiga/
development-tools,Docker,Apprenez enfin DOCKER ! (même si vous n'en avez jamais fait),초급자,"₩19,000","₩25,000",10시간 주문형 동영상,"배울 내용
Pourquoi DOCKER est utilisé en entreprise (et les questions posées en entretien d'embauche à ce sujet)
Comment utiliser DOCKER RUN, la commande essentielle de docker (gestion de port, bind mounts, volumes, networks), tout est expliqué simplement
Comment utiliser DOCKER COMPOSE, un outil officiel qui rend l'utilisation de Docker sur des projets complexes HYPER-SIMPLE
Comment créer ses propres images avec des DOCKERFILE, obtenez cette compétence (qui est indispensable au niveau Junior), sans prise de tête
Apprenez à lire les DOCKERFILE écrit par d'autres personnes (comme vous collègues ou supérieurs) afin de vous intégrer facilement à n'importe quelle équipe Pro",프랑스어,https://www.udemy.com/course/apprenez-docker/
development-tools,Docker,Aprenda Docker em 7 dias,초급자,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
O que é o Docker
Diferença entre containers e máquinas virtuais
Principais comandos para criar e gerenciar containers com o Docker
Criar uma imagem Docker de uma aplicação em Java com Spring Boot
Criar uma imagem Docker de uma aplicação Angular
Fazer deploy de uma imagem na nuvem (Heroku)
Aprender a criar arquivos de configuração Dockerfile
Aprender a executar imagens do DockerHub
Compor aplicações com o Docker compose",포르투갈어,https://www.udemy.com/course/aprenda-docker-7-dias/
development-tools,Code Editor,VSCode: De débutant à intermédiaire ⚡,초급자,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Utilisation complète de VSCode
Manipuler les raccourcis clavier
Tout comprendre des paramètres
Se sentir à l'aise dans l'éditeur
Personnaliser l'interface
Être plus productif en développant
Tout comprendre des extensions
Gérer l'IntelliSence de VSCode",프랑스어,https://www.udemy.com/course/vscode-complet/
development-tools,Git,Domine o Git e o GitHub: Tudo sobre versionamento de código,초급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Comandos básicos no GIT
Como criar um novo repositório no GIT
Como hospedar no GitHub
Conhecendo o GitHub Pages
Como fazer versionamento de um projeto",포르투갈어,https://www.udemy.com/course/git-controle-de-versao/
development-tools,C# (programming language),C#アプリケーションをリリースする方法【インストーラー＆ClickOnce】,모든 수준,"₩17,000","₩23,000",2.5시간 주문형 동영상,"배울 내용
VisualStudioでインストーラーの作成方法
デバッグビルドとリリースビルドの違いを学ぶ
デスクトップへのショートカットの作成方法
Windowsメニューへの追加方法
ユーザーズマニュアルなどの付属ファイルの追加方法
アイコンの設定方法
ClickOnceでアプリを自動更新する方法",일본어,https://www.udemy.com/course/setupproject/
development-tools,JavaScript,JavaScript tutorial,모든 수준,"₩19,000","₩25,000",21시간 주문형 동영상,"배울 내용
JavaScript Basic level
JavaScript advanced level
JavaScript ES5 - ES6 - ES7",Arabic,https://www.udemy.com/course/javascript_course/
development-tools,Chatbot,Chatbot Nasıl Yapılır? - Facebook Messenger - Chatfuel,모든 수준,"₩26,000",,5.5시간 주문형 동영상,"배울 내용
Türkçe konuşan bir Chatbot yapmış olacaksınız
Kurs boyunca en az 5 tane Chatbot yapmış olacaksınız
Kendi kendinize nasıl Chatbot yapılacağını öğreneceksiniz
En çok kullanılan Chatbot geliştirme platformlarından Chatfuel platformunu öğreneceksiniz
Chatfuel kullanarak nasıl e-ticaret botu - Müşteri hizmetleri botu yapılacağını öğreneceksiniz
Chatfuel kullanarak eğlence maksatlı nasıl Chatbot yapılacağını öğreneceksiniz",터키어,https://www.udemy.com/course/chatfuel-ile-kod-yazmadan-turkce-konusan-chatbot-yapma/
development-tools,MQTT,"EMQX - Bróker MQTT, un servidor IOT al alcance de tus manos.",모든 수준,"₩17,000","₩23,000",35.5시간 주문형 동영상,"배울 내용
Los estudiantes aprenderán sobre los antecedentes del protocolo MQTT, Origen y Funcionamiento.
¿Qué es EMQX Bróker?
Instalación y configuración del EMQX MQTT Bróker en Windows / Linux / Docker
Comandos Pub/Sub Client con diferentes parámetros.
ACL y autenticación para el dispositivo de comunicación segura con Bróker.
Envío de datos con sensores de temperatura y humedad desde el dispositivo hasta el Bróker MQTT.
Control de actuadores a través de la aplicación web.
Uso de la API de EMQX para extraer información.
더 보기",스페인어,https://www.udemy.com/course/emqx-broker-servidor-iot/
development-tools,Containerization (software),AWSコンテナサービス入門―AWSの基本からECS・Copilot CLI・CI/CD・App Runnerまで,중급자,"₩17,000","₩23,000",5시간 주문형 동영상,"배울 내용
AWS のコンピューティングサービスの基本とコンテナが使われる理由
AWS でまずおさえたい Web アプリケーションの典型構成
AWS IAM の基本と IAM Role・IAM Policy
サーバ・コンテナで実行したアプリケーションをデータベース (RDS) まで疎通させる方法
Amazon ECS に登場する基本概念
AWS Systems Manager Parameter Store を使った機密情報の管理
AWS Copilot CLI を使った ECS on Fargate の実践的な環境構築
コンテナのオートスケーリングの設定とコマンドや負荷テストツールによる動作確認
Code シリーズを用いた GitHub と連携した CI/CD
注目の新しいコンテナサービス AWS App Runner の基本",일본어,https://www.udemy.com/course/aws-container/
development-tools,Unity,Unity 3D Anfänger Kurs komplett ohne Vorwissen,초급자,"₩19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Umgang mit Unity3D
Grundlagen der Programmierung in Unity3D",독일어,https://www.udemy.com/course/unity-3d-anfanger-kurs-komplett-ohne-vorwissen/
development-tools,Docker,Docker para Sysadmins e Developers,초급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Conceitos básicos sobre containers Docker
Instalar Docker em diferentes distros Linux
Administrar containers com Docker
Criar e administrar imagens Docker
Criar e administrar redes
Criar e administrar Volumes",포르투갈어,https://www.udemy.com/course/docker-para-sysadmins-e-developers/
development-tools,Docker,Aprendendo Docker,초급자,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
Conceitos do Docker
Diferenças entre Máquinas Virtuais e Containers
Instalar o Docker
Utilizar comandos do Docker
Utilizar o Docker Dashboard
Utilizar imagens do Docker Hub
Criar suas próprias imagens com Dockerfile
Criar e gerenciar containers
Criar e trabalhar com volumes
Publicar suas imagens no Docker Hub
Utilizar o Docker Compose
Utilizar Nginx para load balancing",포르투갈어,https://www.udemy.com/course/aprendendo-docker/
development-tools,Altium Designer,Altium Designer,초급자,"₩19,000","₩25,000",,"배울 내용
Layout e Design de PCB com a ferramenta Altium Designer",포르투갈어,https://www.udemy.com/course/altium-designer-i/
development-tools,Medical Imaging,Atualização em Radiologia Geral - Profissional de Sucesso,중급자,"₩23,000",,19시간 주문형 동영상,"배울 내용
Neste cursos os alunos aprenderão como realizar os mais diversos tipos de posicionamentos radiográficos, desde as técnicas mais solicitadas as mais complexas.
O intuito é de preparar os novos profissionais e estudantes para uma carreira de sucesso.
Exames complexos na rotina de raios-X
Rotina básica ao avançado pra você se destacar no mercado.",포르투갈어,https://www.udemy.com/course/atualizacao-em-radiologia-geral/
development-tools,ESP32,VUE32 Admin Tool ( Servidor Web ) con Vue.js y el ESP32 IOT.,중급자,"₩17,000","₩23,000",32.5시간 주문형 동영상,"배울 내용
¡Aprenderás a programar el ESP32 de manera simple y eficiente!
Aprenderás a programar con PlatformIO IDE, Framework Arduino.
Aprenderás a utilizar Vue 3 ""Composition API"" en el ESP32, como Frontend.
Aprenderás a utilizar conexiones WIFI, modo AP y Cliente.
Aprenderás a utilizar conexiones MQTT e instalación de un Bróker para pruebas.
Creación de una potente API para comunicar el servidor con diferentes Clientes.
Buenas prácticas de programación y a optimizar tu código, entre muchas cosas más que te resultarán demasiado interesantes.",스페인어,https://www.udemy.com/course/vue32-admin-tool-servidor-web-con-vuejs-y-el-esp32-iot/
development-tools,Front End Web Development,2018 企業前端框架趨勢論壇,초급자,"₩35,000",,1.5시간 주문형 동영상,"배울 내용
了解 Angular, Vue, React 三大框架的發展現況
了解 Angular, Vue, React 三大框架的特性與能力
了解 Angular, Vue, React 三大框架的優勢與劣勢
了解 Angular, Vue, React 三大框架的未來走向與發展趨勢",Traditional Chinese,https://www.udemy.com/course/ent-frontend-2018/
development-tools,Microsoft Azure,Azure App Service - Aplicações Web App e Containers Docker,모든 수준,"₩17,000","₩23,000",17시간 주문형 동영상,"배울 내용
Aprender a criar, gerenciar e publicar seus Apps no Azure App Service.
Usar Containers Docker com o Azure App Service .
Integração Contínua e Entrega Contínua com Azure DevOps.
Usar o Azure Traffic Manager para gerenciar o tráfego dos seus Aplicativos.
Usar o Terraform como sua plataform de Infraestrutura como Código.
Monitoramento com Azure Application Insights.
Utilizar Recursos de Rede no Azure App Service como o Hybrid Connection, Private Endpoint e Restrições a acesso.
Azure DNS, Azure Private DNS e Certificados SSL/TLS no Azure App Services
Escalar Vertical e Horizontalmente seus Azure App Services de forma manual e automática.
Deployment Slots e Deployment Patterns Blue/Green e Canary com App Service.
더 보기",포르투갈어,https://www.udemy.com/course/azure-app-service/
development-tools,Pentaho,Pentaho Report Designer - Relatórios - PRD 9.4,모든 수준,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Introdução ao ambiente Pentaho Report Designer
Construção de vários relatórios : Listagem Simples, Agrupamento, Sub-Relatório, Crosstab e Gráfico (pizza, barra, linhas etc.)
Construção de relatório usando o Assistente de Relatórios
Integração com o Pentaho BI Server : Deploy e Execução dos relatórios pelo navegador (browser)
Integração com o Pentaho Data Integration : Utilizando um datasource no Pentaho Report Designer a partir do Pentaho PDI
Aulas com várias dicas sobre as melhores práticas e técnicas para construir relatórios de qualidade de auto desempenho",포르투갈어,https://www.udemy.com/course/pentaho-report-designer/
development-tools,Java,Java ile Veri Yapıları ve Algoritmalar,모든 수준,"₩17,000","₩23,000",15.5시간 주문형 동영상,"배울 내용
Bellek yapısı ile veri yapıları çeşitlerinin algoritmalarını
Bağlı Listeler ( Linked List)
Yığın Yapısı ( Stack)
Kuyruk Yapısı ( Queue)
Ağaç Yapısı ( Tree)
Hashing yapısı
Arama algoritmaları ( Search)
Sıralamama algoritmaları ( sort)
Örnek uygulamalar...",터키어,https://www.udemy.com/course/java-ile-veri-yaplar-ve-algoritmalar/
development-tools,Excel,Excel Analytics: Básico ao Avançado,모든 수준,"₩19,000","₩25,000",5.5시간 주문형 동영상,"배울 내용
Excel em todos os níveis para ambiente de trabalho.
Alavancar sua carreira profissional com um conteúdo em Excel diferenciado dos demais.
Utilizar fórmulas para tratamento de dados.
Construir visões de dados analíticas com gráficos e tabelas dinâmicas.
Criar Dashboard's do zero de acordo com sua necessidade.",포르투갈어,https://www.udemy.com/course/excel-analytics-basico-ao-avancado/
development-tools,Augmented Reality,AR框架設計與實作,초급자,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Unity基礎入門(操作與使用資源)
環境開發環境與配置
AR辨識系統與認知
AR案例的實作
有程式與無程式的方式達到互動效果
遇到AR錯誤時可以解決問題
專案管理與發佈測試(iOS/Android)
個人經驗分享(免費)
初步對於程式撰寫有概念",Traditional Chinese,https://www.udemy.com/course/ar_basedesignashang/
development-tools,Git,Git sencillo para desarrolladores con Eclipse,초급자,"₩19,000","₩25,000",2.5시간 주문형 동영상,"배울 내용
Conocer el uso habitual de Git con la herramienta Eclipse
Saber cuales son los puntos peligrosos al usar Git.
Branch, merge, stash, push, pull, fetch, rebase, fastforward,...
Poder definir y explicar los flujos de trabajo mas habituales usados con Git
Uso práctico de GitFlow",스페인어,https://www.udemy.com/course/git-sencillo-para-desarrolladores-con-eclipse/
development-tools,Apache Maven,Maven从入门到精通,모든 수준,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
什么是Maven
如何使用Maven
如何使用Maven更规范，更高效的管理Java项目
什么是Maven的坐标系统和依赖体系
Maven仓库的分类
如何使用Maven进行单元测试
如何使用Maven生成项目站点
如何搭建私服
使用Maven的技巧",Simplified Chinese,https://www.udemy.com/course/maven-tutorial/
development-tools,Visual Studio,Introducción a Microsoft BizTalk Server 2016,초급자,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Una vez terminado el curso, los estudiantes estarán en la capacidad de construir aplicaciones de integración basados en BizTalk Server, implementando esquemas, mapas, orquestaciones y desplegando las aplicaciones que podrán ser distribuidas en un ambiente productivo.
Aprenderas a:
Crear Esquemas para la mensajería utilizada en el bus de integración
Diseñar mapas que permitan la conversión entre esquemas de diferentes plataformas
Construir orquestaciones que sirvan como flujos de procesos de integración.
Consumir diferentes tipos de servicios desde BizTalk Server (SOAP, REST, Bases de Datos)
Desplegar y configurar aplicaciones en la consola de administración de BizTalk",스페인어,https://www.udemy.com/course/introduccion-a-microsoft-biztalk-server-2016/
development-tools,Android Studio,Dicas Top do Android Studio Para Programadores Iniciantes,모든 수준,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
Aprenderá usar recursos do Android Studio para melhorar sua produtividade durante a programação.
Será capaz de usar corretamente as preferências do Android Studio para personalizar a IDE.
Instalará nos Plugins ao Android Studio
Configurará o Android Studio para desenvolvimento iOS e Android com Flutter em Dart.",포르투갈어,https://www.udemy.com/course/dicas-top-do-android-studio-para-programadores-iniciantes/
development-tools,PLC,Programação LADDER com CADeSIMU,초급자,"₩19,000","₩25,000",5시간 주문형 동영상,"배울 내용
Aprenda a programação LADDER utilizando o CADeSIMU.",포르투갈어,https://www.udemy.com/course/programacao-ladder-com-cadesimu/
development-tools,Information Systems,Bases de datos y sistemas de información en Microsoft Access,전문가,"₩17,000","₩23,000",18시간 주문형 동영상,"배울 내용
Aprenderás a planear y normalizar profesionalmente cualquier Base de Datos Relacional.
Aprenderás lo que necesitas para certificarte con Microsoft en el programa Microsoft Access.
Aprenderás a diseñar Tablas, Subtablas, Formularios, Subformularios, Consultas de Selección, Consultas de Referencias Cruzadas, Informes y Macros..
Diseñaremos un Sistema de información de Compras, Ventas, Inventarios y PQR de los clientes.
Aprenderás a relacionar las tablas utilizando la Integridad Referencial.
Aprenderás cómo compartir el sistema de información de Microsoft Access a través de la Intranet en varios computadores.
Automatizaremos los formularios con Macros, sin necesidad de saber lenguaje de programación.
Podrás descargar mi archivo de trabajo para comparar tus avances en las tareas asignadas.",스페인어,https://www.udemy.com/course/bases-de-datos-y-sistemas-de-informacion-en-microsoft-access/
development-tools,Dialogflow,Introducción a los Chatbots con DialogFlow,초급자,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Crear un chatbot
Aprender a manejar la herramienta DialogFlow de Google
Introducir a la programación y manejo de los chatbots con Dialogflow",스페인어,https://www.udemy.com/course/introduccion-a-los-chatbots-con-dialogflow/
development-tools,SonarQube / SonarCloud,SonarQube y SonarCloud,모든 수준,"₩19,000","₩25,000",2.5시간 주문형 동영상,"배울 내용
Analizar el código con las herramientas SonarCloud y SonarQube
Entender por qué es importante la calidad de código
Personalizar reglas para medir la calidad de código
Estudiar los baremos más importantes y la cobertura de los tests",스페인어,https://www.udemy.com/course/sonarqube-y-sonarcloud/
development-tools,Git,Git с нуля. Express курс,초급자,"₩17,000","₩23,000",31분 주문형 동영상,"배울 내용
Установка Git и GitHubDesctop
Основы GIT
Работа с GitHub
Разберутесь с интерфейсом GitHubDesctop",러시아어,https://www.udemy.com/course/git-leson/
development-tools,Spring Framework,Spring核心框架实例精讲,모든 수준,"₩19,000","₩25,000",3시간 주문형 동영상,"배울 내용
如何使用Spring框架来高效的开发Java应用程序
Spring核心框架的知识点
Spring IoC的概念以及如何应用
Spring AOP的概念以及使用它来面向切面编程
如何使用Spring来管理应用程序的Bean
Spring依赖注入的三种方式
Bean之间的依赖关系
创建Spring Bean的三种方式
讲师一对一交流的机会，老师微信：shizhanpaiedu
成熟的学习社区，给大家交流互助，共同进步的空间",Simplified Chinese,https://www.udemy.com/course/springcourse/
development-tools,Azure DevOps,Azure DevOps Training in Arabic,모든 수준,"₩219,000",,4시간 주문형 동영상,"배울 내용
What is Agile
What is DevOps
What is version control
What is source control
What is TFS with demo
What is DevOps continues integration (CI) with Azure DevOps demo
What is DevOps continues deployment (CD) with Azure DevOps demo
How to create Azure App Service
How to create Azure Virtual Machine
How to prepare IIS to host web application",Arabic,https://www.udemy.com/course/azure-devops-training-in-arabic/
development-tools,Docker Swarm,Docker Swarm: деплой и управление окружением на практике,모든 수준,"₩19,000","₩25,000",2시간 주문형 동영상,"배울 내용
Зачем применять Docker Swarm
Как собрать кластер и запустить на нем окружение
Как управлять вашим окружением на кластере
Работа с веб-панелью Portaner",러시아어,https://www.udemy.com/course/docker-swarm-by-practice/
development-tools,PyQt,PyQt5 Python - Разработка графических интерфейсов (GUI),모든 수준,"₩19,000","₩25,000",4시간 주문형 동영상,"배울 내용
1. Настройка среды разработки и разбор всех инструментов Qt Designer
2. Структура QT программы, преобразование интерфейса, принцип работы pushButton, PlainTextEdit, Label
3. Работа с RadioButton, CheckBox. Использование галочек в программе
4. Работа с ListWidget и таблицами, ставим иконки, создаем ресурсы и компилируем программу
5. Работа с ComboBox, LineEdit, PlainTextEdit, ProgressBar. Улучшаем интерфейс программы
6. Все виды уведомлений пользователя, модальные окна. Теория + Практика
7. Работа с файлами в диалоговом окне, рассматриваем цветовую палитру, работа с menubar, statusbar
8. Работа с QThread и Event событиями. Правильное использование потоков в программе
9. Создаем свой браузер, используем навыки из прошлых уроков",러시아어,https://www.udemy.com/course/pyqt5-python-gui/
development-tools,Git,Git & Github,초급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Connaitre les principes du gestionnaire de version
Apprendre à utiliser Git
Apprendre à utiliser GitHub
Apprendre à utiliser le Terminal
Apprendre à mettre en page un fichier Markdown
Gérer les conflits de code
Travailler en collaboration",프랑스어,https://www.udemy.com/course/git-github-fr/
development-tools,Continuous Integration,"Git GitHub Actions, Buenas Prácticas de Integración Continua",모든 수준,"₩17,000","₩23,000",9시간 주문형 동영상,"배울 내용
Comprender las metodologías, políticas y mejores practicas para trabajar con git y repositorios de código compartidos por multiples contribuidores
Diseñar y crear workflows y pipelines para automatizar tareas y agilizar el trabajo usando la suite de github actions.
Aprender las buenas practicas para manejar información sensible mediante secrets en los repositorios de git, imágenes de docker y workflows de github actions.
Aprender a usar inteligencia artificial como herramienta de productividad mediante el uso de extensiones y prompts
Escribir pipelines que se ejecuten mediante eventos del repositorio, validen el código, lo integren y generen imágenes de Docker en github packages.",스페인어,https://www.udemy.com/course/git-github-actions-buenas-practicas-de-integracion-continua/
development-tools,Git,Git direto ao ponto,초급자,"₩17,000","₩23,000",2시간 주문형 동영상,"배울 내용
O que é git
Como o git surgiu e foi criado
Diferença entre git e github
Como instalar o git
Como criar uma conta no github
Timeline (3 estados) do git
Principais comandos e conceitos de git para o seu dia a dia
Pra que servem arquivos .gitignore e README",포르투갈어,https://www.udemy.com/course/git-direto-ao-ponto/
development-tools,Git,Modernes Git - Grundlagen & Vertiefung,모든 수준,"₩17,000","₩23,000",5.5시간 주문형 동영상,"배울 내용
Alle wichtigen Git Konzepte und wie du sie anwenden kannst
In einem Team mit Git arbeiten
Fortgeschrittene Funktionen durch ein gutes Verständnis von Git nutzen
Selbstständig durch viele Hintergrundinformationen und Hilfe-/Dokumentationsseiten Herausforderungen lösen
Viele Aspekte von Git: Installation, Konfiguration, Versionsverwaltung, Branches, Merging, Rebasing, Remotes, Pull, Fetch, Push, Tags, Stashing, Submodules…
Viele an Git angrenzende Aspekte: Workflows, GitHub, Markdown, Dokumentation verstehen, Prompt konfigurieren, GitHub Pages Website…",독일어,https://www.udemy.com/course/modern-git/
development-tools,Python,Desarrollo de pruebas técnicas para desarrollador Python,중급자,"₩17,000","₩23,000",3시간 주문형 동영상,"배울 내용
Desarrollo de pruebas tecnicas usando python
SQLAlchemy
Flask
Selenium",스페인어,https://www.udemy.com/course/desarrollo-de-pruebas-tecnicas-para-desarrollador-python/
development-tools,Git,Aprenda Git e GitHub em 3 dias (2023),초급자,"₩17,000","₩23,000",2.5시간 주문형 동영상,"배울 내용
Introdução ao controle de versão, instalação e configuração do Git, e a criação e gerenciamento de repositórios.
Comandos básicos e avançados, incluindo commits, branches, merge, rebase e muito mais. Entendimento de workflows do Git e como lidar com conflitos.
Configuração de uma conta GitHub, criação de repositórios e compreensão do interface e dos recursos disponíveis.
Uso de pull requests, revisão de código, gerenciamento de issues e contribuição para projetos de código aberto.
Configuração de chaves SSH, proteção de branches, controle de acesso e como manter seu código seguro no GitHub.
Compreensão do conceito de CI/CD, criação de pipelines de CI/CD utilizando GitHub Actions, e integração com outras ferramentas populares.",포르투갈어,https://www.udemy.com/course/aprenda-git-e-github/
development-tools,Terraform,Terraform - La Certificazione - Il Corso Completo - ITALIANO,모든 수준,"₩17,000","₩23,000",12시간 주문형 동영상,"배울 내용
Utilizzare Terraform per realizzare le proprie infrastrutture
Ottenere la Certificazione Ufficiale ""HashiCorp Certified: Terraform Associate""
Integrare Terraform con i Principali Cloid Provider: AWS, Azure e Google Cloud
Utilizzare in modo efficace i principali comandi Terraform",이탈리아어,https://www.udemy.com/course/terraform-corso-italiano/
development-tools,Kubernetes,Pengantar Docker dan Kubernetes Level Dasar (2022),초급자,"₩19,000","₩25,000",4.5시간 주문형 동영상,"배울 내용
Cara Menginstall Docker dan Kubernetes
Pengujian terhadap Docker dan Kubernetes
Bekerja dengan Images, termasuk Docker Hub
Perintah Pull dan Push pada Docker
Bekerja dengan Container
Membuka Port pada Container
Contoh Kasus Mengembangkan Aplikasi dengan MySQL dan phpMyAdmin
Pengenalan tentang Dockerfile dan Compose
Membuat Aplikasi PHP dan MySQL
Bekerja dengan Database di dalam Container
Menjalankan Docker-Compose
Membuat Cluster Kubernetes
더 보기",Indonesian,https://www.udemy.com/course/pengantar-docker-dan-kubernetes-level-dasar/
development-tools,AWS Lambda,AWS orientado a datos,모든 수준,"₩17,000","₩23,000",8.5시간 주문형 동영상,"배울 내용
Crearemos nuestra Base de datos Aurora MySQL nueva versión Serverless 2 y otra provisionada, la alimentaremos con datos de pruebas
Crearemos funciones Lambda y aprenderemos cada detalle y configuración. para Python
Crearemos reglas de EventBridge para ejecutar las Lambdas y veremos cada detalle del servicio
Aprenderemos como revisar los logs de Cloudwatch como resultado de la ejecución de nuestras Lambdas
Crearemos WebHooks en Discord y en Slack para recibir alertas ante errores o con información de nuestras Lambdas
Podrán descargar los archivos fuentes de Python listo para subir y probar la Lambda
Aprenderemos sobre AWS Backup, AWS Cloudwatch, AWS SNS y mucho más
Nos meteremos de lleno con AWS DynamoDB (la base NoSQL de AWS)
Crearemos alarmas de Cloudwatch ante eventos de los monitores de RDS",스페인어,https://www.udemy.com/course/aws-orientado-a-datos/
development-tools,Talend Data Integration,Talend Data Integration & Kobo Toolbox en français,모든 수준,"₩19,000","₩25,000",16.5시간 주문형 동영상,"배울 내용
Avec Talend Data Integration vous allez apprendre par la pratique à automatiser l'extraction, la transformation et le chargement de vos données des formulaires créés dans Kobo Toolbox vers Excel ou vers un fichier au format CSV ou vers une base de données relationnelle.
Installer Talend Open Studion for Data Integration, créer un projet, créer un job, créer des variables de contexte, utiliser certains composants Talend nécessaires à la réalisation de l'atelier.
Apprendre à concevoir et structurer un projet Talend.
Utiliser un fichier des properties (fichiers de configuration du job Talend).
Apprendre à utiliser les web services REST de l'API Kobo ToolBox avec Talend Data Integration.
Documenter un Job Talend, gérer les exception Java, etc...
Apprendre à utiliser Talend Data Integration par la pratique avec un cas concret directement utilisable pour vos besoins au quotidien.
L'application d'extraction de données réalisée à la fin de cet atélier est directement utilisable pour vos besoins d'extraction au quotidien.
Vous réaliserez au moins 17 exercices pratiques pour vous familairiser avec les composants et les bonnes ptratiques avec Talend...",프랑스어,https://www.udemy.com/course/talend-data-integration-kobo-toolbox-en-francais/
development-tools,Postman,Postman (2023): Do Zero ao Avançado + Testes Automatizados,초급자,"₩17,000","₩23,000",1.5시간 주문형 동영상,"배울 내용
Como instalar e utilizar o Postman gratuitamente.
Integração de APIs e validações de segurança.
Envio de requests para as APIs: GET, POST, PATCH.
Criação de variáveis locais e globais no Postman utilizando JavaScript.
Realizar testes automatizados com o Postman.
Estudo de Caso com API real amplamente utilizada no mercado (API OpenWheather).
Gestão de Workspaces e Collections no Postman.",포르투갈어,https://www.udemy.com/course/postman-zero-ao-avancado-teste-de-api/
development-tools,Git,Apprendre à utiliser Git,초급자,"₩26,000",,1시간 주문형 동영상,"배울 내용
Sauvegarder l'intégralité de vos codes sources en local ou en ligne (GitLab, GitHub, etc.)
Sauvegarder l'historique de toutes les modifications apportées à vos codes sources
Collaborer avec d'autres développeurs sur des projets communs",프랑스어,https://www.udemy.com/course/apprendre-a-utiliser-git/
development-tools,Siemens TIA Portal,Tia Portal V.14,초급자,"₩19,000","₩25,000",17시간 주문형 동영상,"배울 내용
سوف يتمكن المشاركون بعد الانتهاء من الدورة من برمجه كافة انواع PLC Step7-200 / Step7-300 / Step7-1500
وايضا من ربط برنامج Step7 مع Wincc
كشف كافة الاعطال والاخطاء وكيفية تصليحها
التعرف على لغه البرمجه S7 Graph",Arabic,https://www.udemy.com/course/tia-portal-v14/
development-tools,Negotiation,Negoziare con efficacia (corso avanzato),중급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Acquisire capacità di “lettura” delle varie situazioni che determinano l’escalation nei conflitti;
Acquisire consapevolezza della “tensione” vissuta durante le trattative, tra le dinamiche competitive e cooperative. Per scegliere quale approccio utilizzare;
Conoscere le attività legate ad ogni fase del negoziato e muoversi con efficacia all’interno di esse;
Approfondire le tattiche legate al negoziato competitivo, per poterle riconoscere e gestire quando vengono usate verso di noi;
Acquisire le tecniche per gestire le figure particolari di negoziatori;
Acquisire le tecniche per gestire le obiezioni durante una trattativa commerciale;
Approfondire le tecniche legate al negoziato competitivo, finalizzato a definire accordi secondo una logica di tipo “win-win”;
Approfondire il significato delle differenti leve connesse al potere nelle trattative;
Conoscere le modalità per la creazione della “zona del possibile accordo” durante le trattative.",이탈리아어,https://www.udemy.com/course/negoziare-con-efficacia-corso-avanzato/
development-tools,Git,Master Git in Arabic,초급자,"₩19,000","₩25,000",3.5시간 주문형 동영상,"배울 내용
Understand Git in depth - فهم بعمق
Professional Development Workflow
How to fix a bug in parallel to adding new features - كيفية إصلاح خطأ بالتوازي مع إضافة ميزات جديدة
How to tag your code with the production release number
How to keep your changes save while checking out to another branch - كيفية الحفاظ على التغييرات الخاصة بك حفظ أثناء سحب إلى فرع آخر
How to make a dependency between multiple Git Repos - كيفية جعل التبعية بين Git Repos متعددة",Arabic,https://www.udemy.com/course/master-git-in-arabic/
development-tools,Infrastructure as Code,Terraform入門ハンズオンwith AWS（v1.3使用）―Terraformの基本からモジュール化、学習方法まで,중급자,"₩17,000","₩23,000",4시간 주문형 동영상,"배울 내용
AWS の EC2 の基本と、ユーザーデータによるスクリプトの自動実行
Terraform に登場する概念や、実装とコマンド実行の基本
tfstate の管理の必要性と S3 バックエンドの設定例
Terraform でのモジュール化の方法
Terraform での複数環境の管理方法
Terraform を使った AWS のキャッチアップ",일본어,https://www.udemy.com/course/terraform-with-aws/
